ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
8.03776E+15,1.99214E+16,4.03684E+15,7.30741E+15,,2.93833E+16,1.42547E+16,6.87634E+15,3.57252E+15,0
,2.50573E+16,2.45384E+15,7.2876E+15,3.4511E+15,4.26104E+16,1.39842E+16,6.01597E+15,6.09963E+15,0
5.68181E+15,1.51086E+15,2.63735E+16,5.65159E+15,,4.68473E+16,8.62379E+15,1.02246E+16,537515660940302,0
8.39451E+15,2.24347E+16,2.39615E+16,4.72437E+15,3.37406E+16,4.76579E+16,172136760829859,6.4976E+15,3.71247E+16,0
8.52829E+15,2.27686E+16,2.73523E+16,7.67632E+15,3.49996E+16,3.88138E+16,1.26117E+16,8.01861E+15,4.59692E+15,0
6.23805E+15,1.78298E+15,2.19196E+15,7.08538E+15,3.35858E+16,2.87573E+15,1.74599E+15,4.69533E+15,3.84831E+16,0
5.87062E+15,1.86178E+16,1.89098E+16,8.49424E+15,3.28747E+16,4.27183E+16,1.33E+16,5.21624E+15,3.72879E+15,0
6.43373E+15,1.76857E+16,2.67557E+16,6.53347E+15,3.16541E+16,5.05122E+16,2.13196E+15,6.01263E+16,3.11792E+15,0
6.06936E+15,2.00916E+16,9.32322E+15,9.38752E+15,3.25467E+15,4.50441E+15,1.24234E+15,7.3914E+15,4.91481E+15,0
6.66046E+15,2.29339E+15,9.63273E+15,1.12994E+16,3.26157E+15,4.39121E+15,2.1158E+15,4.00967E+15,3.67314E+15,0
7.50611E+15,1.88222E+16,3.19206E+16,5.71431E+15,3.34243E+16,436396995229965,1.5221E+16,4.33605E+15,47440066912633,0
5.89515E+15,1.92041E+16,1.47049E+16,7.90577E+15,3.05808E+15,4.29766E+16,1.50181E+16,4.48876E+16,5.07521E+15,0
644923665656657,2.18907E+15,1.28126E+16,1.09087E+16,,4.21297E+16,8.01042E+15,7.90855E+15,4.06515E+16,0
8.55053E+15,209682466228215,223772729499167,2.65449E+15,3.22156E+16,4.13674E+15,1.29968E+16,4.29898E+16,4.592E+15,0
7.12264E+15,1.83403E+16,3.12959E+16,4.42503E+15,,4.11616E+16,1.40661E+16,7.71858E+15,3.75045E+15,0
8.55866E+15,2.14107E+16,3.87678E+15,660809975175673,3.10015E+16,3.82622E+15,1.5897E+16,571968273304565,2.59064E+15,0
4.6243E+15,1.21036E+15,2.29817E+16,8.29707E+15,3.72037E+15,2.60566E+16,1.3054E+16,6.65535E+15,3.42425E+15,0
,1.43099E+16,1.92906E+16,6.08432E+15,3.7087E+16,4.86059E+15,1.39247E+15,6.38023E+15,4.11729E+15,0
6.09138E+15,1.92121E+16,1.728E+15,8.92704E+15,,4.13248E+16,1.27398E+16,8.5027E+15,5.07552E+15,0
9.65866E+15,2.40349E+16,2.02697E+15,7.05073E+15,3.74182E+16,5.67784E+15,1.55872E+16,5.5836E+15,46393865551816,0
8.11562E+15,2.00099E+15,1.5513E+16,6.04611E+15,,4.2106E+16,8.32028E+15,5.37756E+15,4.40881E+16,0
,2.09165E+15,7.84547E+16,7.66913E+15,4.33694E+15,4.21625E+16,1.63522E+15,,445464130113273,0
6.91487E+15,2.0625E+16,1.03434E+16,7.77121E+15,3.24383E+16,521320673044623,1.61737E+16,6.82469E+15,2.98861E+16,0
7.33792E+15,1.88799E+16,2.42665E+16,6.84485E+15,3.26255E+15,5.00386E+15,1.33734E+15,6.59091E+15,3.93551E+15,0
7.76611E+15,2.12318E+15,2.41454E+16,7.92589E+15,3.64081E+15,4.64109E+15,1.54653E+16,7.01058E+15,43999023132719,0
8.43397E+15,2.40078E+15,1.08233E+16,8.41896E+15,3.17301E+16,426175253225193,807715615037364,4.92701E+15,3.16771E+16,0
6.89155E+15,1.84075E+16,1.33767E+16,6.86643E+15,3.33802E+15,5.08681E+16,1.65862E+16,8.17128E+15,4.95894E+15,0
5.94616E+15,1.90552E+16,1.27677E+16,8.93975E+15,3.23743E+16,4.99938E+15,1.24154E+16,5.40956E+15,4.90363E+15,0
6.36384E+15,2.07422E+15,9.8447E+15,976592075851118,3.20631E+16,4.66593E+15,1.91563E+15,5.82653E+15,403898350222683,0
5.3318E+15,1.49955E+16,1.96939E+15,7.14614E+15,3.36012E+16,2.85998E+15,1.42986E+16,4.61138E+16,4.73487E+15,0
,2.326E+16,1.06341E+16,7.55816E+15,3.3405E+16,5.42211E+15,1.40135E+16,8.52151E+15,4.79901E+15,0
8.46601E+15,2.24175E+16,2.25231E+16,6.66887E+15,2.86944E+15,3.30045E+16,1.77441E+15,7.78178E+15,3.94662E+16,0
7.42627E+15,1.92145E+15,3.6991E+15,5.10116E+15,,5.90507E+15,1.87364E+16,2.47342E+15,4.36334E+15,0
1.12191E+16,2.37583E+15,218717851725781,3.07432E+15,,3.74022E+16,1.58045E+16,6.44864E+15,5.74959E+15,0
5.70852E+16,1.87082E+16,1.21936E+16,8.2885E+15,3.51573E+15,5.77403E+15,1.43576E+15,,3.34428E+16,0
6.55963E+16,1.52115E+15,2.2624E+16,7.76111E+15,3.87519E+16,3.9382E+15,1.01075E+16,552866706136348,3.66446E+15,0
5.60632E+15,1.90335E+16,1.23082E+16,8.54875E+15,3.1168E+16,3.99606E+16,1.85243E+16,6.72263E+15,3.74874E+16,0
,1.8322E+16,2.03114E+16,679089737329086,3.81459E+16,3.44967E+16,1.11385E+16,7.17046E+15,3.88736E+16,0
,1.87019E+15,2.89887E+16,5.58801E+15,3.33219E+16,4.78773E+16,1.50114E+16,6.98051E+15,366686969365282,0
,2.2389E+15,8.72215E+15,8.56945E+15,,3.75142E+16,1.54308E+16,645641432674701,344029961478404,0
7.53934E+15,2.27316E+16,1.26109E+16,9.50758E+15,3.45139E+15,3.43243E+15,1.27691E+16,8.28263E+15,5.11413E+15,0
8.8497E+15,1.97779E+15,2.01294E+16,5.18244E+15,3.29502E+15,3.56477E+15,1.18829E+16,4.57068E+16,2.98767E+16,0
7.68276E+15,2.11664E+16,1.27233E+15,6.67234E+15,3.80946E+15,3.60107E+16,1.41753E+16,6.99497E+15,5.04431E+15,0
,1.72968E+16,2.4446E+16,7.03264E+15,,5.71629E+15,1.15499E+16,5.64992E+16,4.72535E+15,0
6.44819E+15,1.8159E+16,1.84607E+16,8.72787E+15,,3.53604E+15,1.39394E+16,7.39905E+15,3.93221E+15,0
1.01994E+16,2.56704E+15,2.87038E+15,7.9406E+15,326462665812632,5.52162E+15,8.80285E+15,,4.38487E+15,0
7.76619E+15,2.23058E+16,1.49453E+15,6.02682E+15,,4.82406E+15,6.74776E+16,8.31868E+15,3.67423E+16,0
,1.91301E+16,1.75406E+16,877972626215979,,3.23812E+16,1.90728E+16,6.15603E+15,4.1293E+15,0
975657762790083,2.44461E+15,1.79401E+16,7.14905E+15,,3.37714E+15,2.36677E+15,7.32335E+15,3.74901E+16,0
,1.59399E+16,6.12272E+15,3.71359E+15,3.12976E+16,3.77068E+15,1.72467E+15,8.21972E+15,3.86081E+16,0
6.4068E+15,1.82885E+15,1.78511E+16,7.46276E+15,3.32487E+15,3.9878E+16,1.73016E+16,6.40702E+15,4.57397E+15,0
,2.53054E+16,2.88649E+16,8.52437E+15,364749482396199,4.797E+16,1.58231E+16,707581896914079,4.69704E+15,0
8.44522E+15,2.28523E+16,2.89666E+16,6.17986E+15,,3.61705E+15,1.45542E+16,6.06122E+16,4.40071E+15,0
4.13704E+15,1.16338E+16,1.7102E+15,8.65221E+15,3.22892E+16,3.60648E+16,7.84831E+15,7.0977E+15,4.32736E+15,0
7.67591E+15,2.33301E+15,2.36731E+15,8.4075E+15,,2.32614E+16,1.84594E+16,6.09936E+15,5.04046E+15,0
,2.43683E+16,2.09768E+15,6.50226E+15,3.5045E+16,4.87556E+16,1.04516E+16,8.41788E+15,3.55844E+16,0
5.7011E+15,1.70496E+16,1.71215E+16,9.53601E+15,3.74776E+15,3.78874E+16,1.09722E+16,6.32933E+16,5.95675E+16,0
6.37658E+15,1.7751E+16,4.1243E+15,6.66992E+15,,4.86806E+16,1.34908E+16,6.53664E+15,4.16159E+15,0
5.51774E+15,1.9067E+15,1.76383E+16,1.05259E+16,,4.61929E+16,1.25317E+16,4.48878E+15,4.52311E+15,0
3.85462E+15,131396253059016,1.96398E+16,7.7535E+15,3.05383E+15,4.56512E+16,1.68647E+15,8.15261E+15,4.29044E+16,0
7.55808E+15,2.53841E+16,1.66429E+16,1.12244E+15,,5.55933E+15,151546276922316,8.17461E+15,416900526664164,0
7.38743E+15,2.14293E+16,1.16946E+16,9.27368E+15,3.75506E+15,3.56806E+15,1.51845E+15,8.02312E+15,3.83058E+16,0
7.76342E+15,1.93721E+15,2.00193E+15,8.34439E+15,3.73598E+16,3.75073E+16,1.1436E+16,2.89936E+16,4.11354E+15,0
,205551854127598,2.48205E+15,7.22688E+15,3.29404E+16,3.86308E+15,9.22307E+15,69703026085383,4.25222E+15,0
7.50935E+15,1.92468E+16,1.70456E+16,8.81584E+15,3.46742E+15,2.66358E+15,1.59301E+16,8.32625E+15,4.32186E+15,0
,1.19886E+16,2.23312E+16,8.05154E+15,3.51161E+16,4.72064E+15,1.66428E+15,6.26471E+15,4.65939E+15,0
505727054567867,1.55488E+16,1.9004E+16,6.25089E+15,3.0585E+15,518101816131548,1.57724E+16,9.71991E+15,4.43227E+15,0
5.83054E+15,1.65467E+15,3.00213E+15,8.4331E+15,3.34398E+16,4.94155E+16,1.66666E+16,6.95803E+15,5.19212E+15,0
5.85969E+15,1.63497E+16,1.9231E+16,6.54168E+15,3.39371E+15,4.68377E+16,1.97491E+15,6.1791E+15,2.74733E+16,0
8.89167E+15,184869606190146,4.18014E+15,3.40958E+16,3.37047E+16,4.61077E+16,1.37155E+16,4.20781E+15,4.5226E+16,0
1.01542E+16,2.44209E+15,2.4756E+16,4.71135E+15,299797515004826,3.87589E+15,1.53636E+16,708232435520352,3.7309E+15,0
,2.27433E+15,3.21022E+16,3.64685E+15,3.21671E+15,4.33276E+16,1.16901E+16,5.70497E+16,3.58104E+15,0
7.68316E+15,2.21575E+16,2.54759E+16,9.91497E+15,,3.72804E+15,1.20544E+16,5.18925E+15,478132309399482,0
7.45554E+15,2.25314E+16,162420602812753,8.2041E+15,350108093451594,33167382444251,1.3115E+16,6.01621E+15,2.93036E+16,0
,2.17945E+16,3.782E+16,8.29934E+15,,3.6757E+16,1.5421E+16,3.64466E+15,2.99478E+15,0
4.81183E+16,1.50451E+15,2.75478E+16,7.56954E+15,2.96002E+15,5.21562E+15,1.62958E+15,4.42886E+15,2.86099E+16,0
5.72014E+15,1.8244E+16,1.34639E+16,8.25397E+15,,401509481048087,1.33618E+16,5.29529E+15,3.51326E+16,0
9.9615E+15,2.767E+15,1.87432E+15,916073963943493,3.61221E+15,4.57552E+15,2.15645E+16,9.37403E+15,5.21559E+15,0
3.23097E+16,1.20785E+16,1.36911E+16,6.83595E+15,3.2824E+16,2.61435E+15,1.84061E+16,5.48521E+15,3.28192E+16,0
1.01884E+16,2.86568E+15,7.1058E+15,9.84054E+15,3.21686E+15,4.3788E+15,1.28716E+15,787320551070203,4.63524E+15,0
6.26291E+15,1.85983E+16,5.15705E+15,7.80439E+15,3.38195E+15,5.70288E+15,1.46014E+16,,4.59492E+16,0
7.39981E+15,2.29776E+15,2.8631E+16,8.71171E+15,3.02316E+16,4.37367E+15,1.19276E+16,7.85764E+15,3.80372E+15,0
9.27167E+15,2.56273E+16,2.69122E+15,5.76678E+15,2.74646E+15,4.67752E+15,1.23767E+16,8.99049E+15,3.7442E+16,0
4.70418E+15,1.69944E+16,7.02884E+15,8.98704E+15,3.1783E+16,2.89538E+15,8.06944E+15,6.36649E+15,4.13899E+15,0
8.65479E+15,2.18173E+15,1.47993E+15,6.16405E+15,3.66148E+16,4.1687E+15,8.95452E+15,7.26203E+15,5.14814E+15,0
8.01877E+15,2.28111E+16,2.74053E+16,6.49136E+15,,4.9462E+15,8.71667E+15,5.61889E+15,4.35628E+15,0
818936335603807,2.29608E+15,1.31976E+15,6.00796E+15,3.34054E+15,6.05466E+15,1.48614E+16,1.03323E+16,3.6883E+15,0
9.34109E+15,2.3043E+16,1.82541E+15,6.11397E+15,,2.94583E+16,1.29088E+16,9.18565E+15,4.59879E+15,0
,2.28252E+16,1.85932E+16,5.90521E+15,,4.75296E+16,1.36726E+16,5.44925E+16,4.12285E+15,0
4.89196E+15,1.53506E+15,955954739235584,7.84707E+15,349824390368496,4.96873E+15,1.14576E+16,6.11105E+15,3.90427E+16,0
6.05682E+15,2.11766E+15,4.44028E+15,9.5073E+15,,3.16922E+15,1.77664E+15,535411906294422,3.35806E+16,0
5.65512E+15,1.46762E+15,1.92719E+15,639143892140127,3.16496E+16,4.69895E+15,1.19714E+15,6.20046E+16,4.40115E+15,0
7.89026E+15,1.64708E+16,1.76451E+15,7.14136E+15,,6.34118E+15,2.19772E+15,3.32793E+15,4.63674E+15,0
1.19077E+16,2.98099E+16,1.70832E+15,5.87899E+15,,4.00331E+15,140633696616257,6.43686E+15,4.25642E+15,0
881147224773704,2.7021E+15,121384229544071,1.05206E+16,3.60296E+15,4.37515E+16,1.59527E+16,6.78785E+15,558739598761068,0
4.12658E+15,1.13024E+16,4.05288E+15,6.48995E+15,,3.92109E+16,1.57934E+16,6.87974E+15,3.50475E+15,0
5.73536E+15,1.49172E+16,2.86282E+15,5.07307E+15,,4.65555E+15,1.2202E+16,659098503743173,4.08505E+15,0
8.00078E+15,2.37519E+16,18419132883475,8.32333E+15,3.08006E+15,3.96377E+16,1.34925E+15,827532777661235,4.51921E+15,0
877504747012084,1.91527E+16,2.17686E+16,4.751E+15,3.87246E+16,4.35523E+16,1.18752E+16,5.60291E+15,3.8307E+16,0
8.30383E+15,2.2295E+16,2.60306E+16,7.10897E+16,,3.68284E+15,1.43836E+16,7.00727E+15,3.39266E+16,0
5.08224E+15,1.91767E+15,1.77392E+16,9.11172E+15,3.09788E+15,4.13159E+16,1.23071E+16,8.88926E+15,5.05638E+15,0
5.81355E+15,1.84032E+16,1.01122E+16,6.53699E+15,3.09451E+16,4.41594E+16,1.14382E+16,7.75082E+15,3.72143E+15,0
3.42239E+16,1.413E+16,1.60176E+16,821471355900591,,5.80871E+15,1.06033E+16,9.49491E+15,3.67625E+15,0
5.91337E+15,1.48608E+16,1.44678E+16,6.1591E+15,,4.27041E+16,1.44234E+16,5.64604E+15,2.49983E+16,0
6.78302E+15,2.36279E+15,8.21377E+15,933286124155813,,5.01019E+15,1.15907E+16,9.16809E+15,4.77881E+15,0
6.83606E+15,2.05668E+15,1.83213E+16,671285418648211,2.97837E+16,4.94484E+15,1.38089E+16,7.07142E+15,4.95251E+16,0
4.88439E+15,1.36558E+16,2.83924E+15,8.4404E+15,,3.86104E+15,1.38319E+16,7.38246E+15,3.6167E+16,0
8.33155E+15,2.38992E+16,1.16358E+16,3.92324E+15,2.76402E+15,4.06245E+16,1.54108E+16,,2.69239E+16,0
781965915392936,2.25107E+15,1.6404E+16,7.09331E+15,3.13168E+15,4.13209E+15,1.53756E+16,3.26819E+16,2402337210865,0
5.42836E+15,1.67017E+15,2.49302E+15,7.96709E+15,3.34087E+16,4.00393E+15,1.81791E+16,7.03127E+15,2.84784E+16,0
4.55666E+15,1.56423E+16,1.44007E+15,9.46129E+15,,4.83746E+15,7.89772E+15,5.49139E+15,4.39226E+15,0
7.333E+15,1.89448E+15,3.23585E+16,6.34638E+15,3.41346E+16,4.90625E+16,1.25375E+16,6.15814E+15,2.642E+15,0
7.11439E+16,1.96534E+16,2.70227E+15,6.17679E+15,,4.97524E+15,1.87043E+16,5.97304E+15,3.76268E+15,0
6.37695E+15,170227079802342,1.60794E+16,5.4338E+15,3.31857E+15,3.11773E+16,1.57037E+16,5.40131E+15,4.28439E+15,0
9.33824E+15,2.48376E+16,1.74168E+15,6.66587E+15,3.42721E+15,5.05677E+15,1.97428E+16,5.86585E+16,1.87257E+16,0
,1.30559E+16,1.74296E+16,6.31765E+16,3.2206E+15,5.24646E+15,1.5318E+16,7.53764E+15,5.54132E+15,0
8.93388E+15,2.78232E+15,1.41796E+16,8.12826E+15,3.18357E+15,3.35241E+15,1.66649E+16,4.83573E+15,4.3748E+15,0
1.06006E+16,2.74969E+15,2.15583E+16,6.11282E+16,3.50364E+16,3.3112E+16,1.26108E+16,,5.4777E+15,0
6.83882E+16,1.96196E+16,1.18772E+16,9.6247E+15,3.65349E+15,3.63803E+16,1.49241E+16,4.11214E+15,4.77654E+15,0
5.60088E+15,1.83574E+16,2.04117E+16,9.75377E+15,3.36405E+15,3.6836E+15,1.10959E+16,6.68201E+15,4.36203E+15,0
6.10253E+16,1.79397E+16,2.41963E+15,7.15534E+15,3.21442E+15,525900094922427,1.34781E+16,6.00583E+15,2.29257E+15,0
6.49092E+15,1.89032E+16,3.04536E+16,6.06012E+15,2.97513E+16,4.76917E+15,1.4974E+15,4.70129E+15,4.37233E+15,0
8.50698E+15,1.97745E+15,2.00982E+15,6.45656E+16,3.44127E+15,5.5592E+15,9.02836E+15,7.89331E+15,3.88179E+16,0
7.41329E+16,1.96452E+16,1.74653E+16,6.3092E+15,3.55165E+16,3.00933E+16,1.31781E+16,8.06048E+15,3.29011E+15,0
,2.52405E+16,2.01972E+15,2.56226E+15,3.50548E+16,4.5497E+16,1.20319E+15,6.92923E+15,5.14644E+15,0
7.58624E+15,1.9089E+16,1.64099E+16,5.73903E+15,,4.02799E+15,1.39061E+16,9.53827E+15,4.35134E+15,0
7.10335E+15,2.49589E+16,4.42543E+15,8.21176E+15,2.93079E+16,2.68441E+15,1.8423E+16,6.84742E+15,4.41719E+15,0
6.1535E+15,1.63206E+16,4.81759E+15,715380339665979,2.99567E+16,3.44717E+16,5.15938E+15,5.55289E+15,4.81997E+15,0
2.37677E+15,1.29864E+16,1.16841E+15,9.97481E+15,3.0143E+15,5.0391E+16,8.74126E+15,7.63107E+15,3.62922E+16,0
751483566596394,2.1544E+15,1.70174E+16,7.41704E+15,3.35652E+16,4.83658E+15,1.45329E+16,6.60372E+15,4.29973E+15,0
7.44519E+15,2.25398E+16,2.47415E+16,9.2485E+15,,4.02116E+16,1.5536E+15,8.70839E+15,3.63789E+16,0
4.8353E+15,1.36295E+16,2.30312E+16,5.56018E+15,358933088695935,5.67464E+15,1.15058E+16,6.07739E+16,3.63376E+15,0
8.37628E+15,2.48133E+15,2.78242E+16,7.10052E+15,3.43058E+15,4.3345E+16,1.86589E+16,5.33038E+15,5.70396E+15,0
7.94591E+16,2.13066E+15,1.67699E+15,4.74534E+15,2.92419E+16,4.78167E+15,1.41899E+16,8.20544E+15,3.58543E+16,0
8.72778E+15,2.0242E+16,2.55219E+16,3.83024E+16,3.26908E+15,4.61959E+16,1.66115E+16,1.04373E+16,3.83154E+15,0
6.08943E+16,2.07267E+16,1.13392E+16,8.88835E+15,3.17279E+16,5.31769E+15,1.16743E+16,4.83582E+15,4.36686E+15,0
7.17232E+15,1.91389E+15,1.47021E+15,6.5571E+15,3.13866E+15,525031020156224,1.26302E+16,1.08265E+15,3.08422E+16,0
8.33295E+15,2.36532E+16,1.88818E+16,42756930471398,,3.84729E+16,1.51211E+16,5.55077E+15,340829958802318,0
,2.31973E+15,2.14608E+16,8.67348E+15,3.60672E+15,3.75082E+15,1.21788E+15,6.68645E+15,395509083425873,0
4.56337E+15,1.52908E+16,1.34906E+16,7.49992E+15,3.38585E+16,5.24108E+15,1.4144E+15,6.90162E+15,4.82518E+15,0
,1.81081E+16,3.00504E+15,7.97563E+15,3.60087E+15,3.78154E+15,1.76746E+15,,3.52249E+16,0
3.67684E+16,1.73678E+16,2.25812E+16,1.26534E+16,2.89127E+16,5.99729E+15,8.38641E+15,496585535944622,5.46147E+15,0
,1.69356E+16,2.31337E+16,8.24783E+15,3.37048E+16,3.30355E+16,1.47491E+15,5.83569E+15,3.51715E+16,0
7.88908E+16,2.08402E+15,2.49747E+16,7.29628E+15,,4.53167E+16,1.25297E+16,6.0435E+15,4.03404E+15,0
5.52577E+16,1.88156E+15,1.6113E+16,8.30693E+15,,363471851126453,1.20945E+15,7.47187E+15,4.40141E+15,0
485805560159329,1.59696E+16,3.28865E+15,7.6893E+15,,3.37388E+15,2.3108E+15,7.60945E+15,4.13097E+15,0
3.27282E+16,1.45492E+15,7.40898E+15,1.1996E+16,3.36688E+15,4.3371E+16,1.04589E+16,,4.31852E+15,0
7.11758E+16,1.862E+16,3.15289E+15,6.38704E+15,3.35349E+15,3.80578E+15,1.9074E+16,7.59031E+15,4.3334E+15,0
7.82226E+15,2.00003E+15,2.2411E+16,528359355165118,3.4308E+16,593483602346069,1.22731E+16,7.52562E+15,3.08087E+15,0
4.33406E+15,1.55829E+16,1.33514E+15,8.60393E+15,3.21787E+15,3.87522E+16,7.80944E+15,7.78792E+15,2.61353E+16,0
,2.14035E+16,1.00395E+16,1.01301E+16,3.83754E+15,4.87422E+16,1.89176E+15,5.14854E+15,3.25975E+15,0
8.83958E+15,2.46066E+15,2.11798E+15,7.71766E+15,3.43047E+15,7.53343E+15,1.69179E+16,6.0436E+15,3.11804E+16,0
5.29067E+15,1.60432E+15,9.2651E+15,9.27207E+15,358547147467949,4.64573E+16,1.12208E+15,6.76461E+15,3.53057E+15,0
7.87327E+15,1.82647E+16,2.53371E+16,3.71507E+16,3.62485E+15,3.1519E+15,1.21324E+15,6.54999E+15,3.30639E+15,0
7.14844E+15,1.73273E+16,3.06562E+15,4.73783E+15,,525884832982694,1.45678E+16,5.7822E+16,4.30857E+15,0
6.45361E+15,1.75479E+16,2.52576E+15,762652961074346,2.63401E+16,3.76525E+15,1.57554E+16,,5.56826E+15,0
,1.89823E+16,2.02783E+15,6.79994E+15,,3.14834E+15,1.00921E+16,4.66293E+15,4.94001E+15,1
5.65412E+15,1.71752E+16,1.64312E+15,72834542169338,3.87905E+16,4.19097E+15,1.18149E+16,8.63082E+15,3.46626E+16,1
7.65068E+15,2.3949E+15,1.53269E+16,8.9279E+15,3.73436E+15,4.25336E+15,1.78836E+15,,4.04371E+16,1
6.4182E+16,1.73446E+16,1.96173E+16,7.39647E+15,321865250214064,3.91667E+15,1.8454E+16,4.63459E+16,2.67098E+16,1
6.848E+15,1.99777E+16,2.62969E+16,7.33917E+15,3.54251E+16,3.97536E+15,2.214E+16,5.1535E+15,3.81523E+16,1
6.99169E+15,1.52976E+16,2.03896E+16,2.64839E+15,3.31253E+16,4.60146E+16,1.54854E+16,6.967E+15,3.72482E+15,1
5.9248E+15,1.11479E+16,1.54139E+16,6.90003E+15,3.47862E+16,2.77588E+15,1.32611E+16,7.4194E+15,4.18893E+15,1
7.52668E+15,1.92167E+16,3.84684E+16,6.61637E+15,2.90642E+15,4.49318E+16,1.30559E+16,5.87686E+15,4.14822E+16,1
,2.33063E+15,3.66404E+15,1.00002E+16,4.35115E+16,3.37664E+15,1.66355E+16,6.10737E+16,4.84976E+15,1
5.32464E+15,1.42807E+16,7.28751E+15,8.40332E+15,,4.96998E+15,1.51747E+16,6.00779E+15,3.652E+16,1
9.03833E+15,2.27358E+16,3.43538E+16,5.57328E+15,2.31054E+15,4.21664E+16,1.63314E+16,9.26434E+15,3.70627E+15,1
5.94599E+15,1.51686E+16,1.23569E+16,7.89412E+15,3.42029E+15,4.71122E+16,1.57255E+15,576830674988963,3.79333E+16,1
6.19509E+15,1.95443E+15,193311940423265,9.11256E+15,3.42872E+16,4.25503E+16,1.72125E+16,8.51142E+15,4.19656E+15,1
9.06282E+15,2.4663E+16,2.79599E+16,5.64997E+15,3.08781E+15,4.34395E+15,2.11421E+16,4.41493E+15,3.73037E+15,1
7.13743E+15,210502749534901,1.75066E+15,7.30493E+15,3.01642E+16,30423948088461,1.3076E+16,6.42309E+15,2.96418E+15,1
6.23201E+15,2.08668E+16,1.21497E+16,856003932416824,,3.25345E+15,1.3247E+16,3.33804E+15,1.64152E+16,1
7.78087E+15,2.21844E+16,4.04837E+15,6.1461E+16,3.0233E+16,5.6372E+15,1.1753E+16,5.15595E+15,4.60203E+15,1
7.15005E+15,2.38798E+16,1.47085E+15,8.60677E+15,4.50914E+15,3.65739E+15,1.49665E+16,5.3145E+15,2.63389E+15,1
4.57412E+15,1.34201E+15,2.25204E+16,8.19183E+15,4.03342E+15,3.722E+16,1.12609E+16,6.90472E+15,3.0865E+15,1
6.17931E+15,1.59773E+16,2.15325E+16,8.06333E+15,2.72441E+16,5.09772E+16,1.10105E+16,999962857074477,2.95196E+16,1
5.56633E+15,1.53776E+16,1.45747E+15,8.01155E+15,,3.8805E+15,1.42006E+16,7.55552E+15,3.42476E+15,1
,1.60095E+16,2.65616E+16,718702165829636,3.2209E+15,3.72624E+16,1.14552E+16,5.7151E+15,5.13678E+15,1
7.18517E+15,2.09683E+16,2.49098E+15,6.69107E+15,,5.01785E+15,1.60886E+16,7.56713E+15,3.95585E+16,1
,1.60916E+16,1.39432E+16,8.39973E+15,3.80768E+15,3.44154E+16,1.52087E+16,7.55751E+15,4.14155E+15,1
6.99045E+15,2.25923E+15,1.76794E+16,7.24887E+15,3.77868E+15,5.27206E+15,1.37873E+15,8.7839E+15,5.18444E+15,1
5.81074E+15,1.51876E+16,2.54196E+16,7.87417E+15,3.13365E+15,4.94153E+15,1.46467E+16,7.73738E+15,3.43697E+16,1
7.44417E+15,2.11446E+16,200034976805052,7.2383E+15,,5.24645E+15,1.37782E+16,4.99009E+15,3.82087E+16,1
4.37488E+15,1.44237E+16,1.73843E+16,8.89844E+15,,4.02271E+15,1.37158E+16,5.59898E+16,3.03011E+16,1
6.60254E+15,1.74633E+16,2.16075E+16,6.58133E+15,3.08931E+15,6.5757E+15,906444501890411,6.8827E+15,3.5925E+16,1
6.85749E+15,2.33211E+16,2.26036E+16,6.62706E+15,368105783101925,4.12435E+15,1.69262E+15,6.25579E+15,4.30658E+15,1
,1.76772E+15,1.94862E+16,7.96013E+16,4.12407E+16,2.76589E+16,1.67101E+16,3.3563E+15,3.88818E+16,1
6.78982E+15,1.973E+16,2.25277E+16,5.16694E+15,399981754613406,4.22482E+16,1.59166E+15,4.79351E+15,4.51207E+16,1
8.56035E+15,2.44797E+16,1.42547E+15,7.4539E+15,3.15971E+16,500586607820739,1.82287E+15,5.73655E+15,2.93921E+15,1
,1.13176E+16,994392978526269,6.33714E+15,3.54298E+16,4.15338E+15,1.96762E+15,2.30758E+15,3.78748E+15,1
8.27706E+15,2.42559E+16,1.27158E+16,5.12873E+16,3.71303E+15,5.61761E+15,1.522E+16,6.1799E+15,3.75132E+16,1
,1.57782E+15,1.37117E+16,6.13394E+16,,2.89747E+16,1.31727E+16,6.04578E+15,5.06847E+15,1
6.92126E+15,1.58292E+16,3.11771E+16,6.97899E+15,,5.31657E+15,1.14822E+16,5.99986E+16,3.54038E+16,1
5.63692E+15,1.59139E+16,2.72838E+16,691872650291659,3.28907E+16,3.17831E+15,1.36114E+15,3.63352E+15,3.00714E+16,1
6.6075E+15,2.31566E+16,2.64208E+16,9.57782E+15,4.18241E+15,4.43316E+16,1.56712E+16,6.13644E+16,3.44711E+16,1
4.95141E+15,1.53212E+16,2.01174E+16,8.98557E+15,3.91069E+15,4.1833E+15,1.18317E+15,6.83876E+15,3.87068E+16,1
5.91313E+15,1.84393E+16,4.08478E+16,7.04183E+15,3.3196E+16,5.6341E+15,2.19174E+16,5.88392E+15,3.90021E+15,1
,2.32469E+15,1.5873E+16,6.36547E+15,3.13264E+15,3.65626E+16,1.03929E+15,5.96592E+16,4.70677E+15,1
5.79624E+15,156347094601636,1.56711E+16,8.40883E+15,,571613700899304,1.75484E+16,7.44027E+15,2.48364E+16,1
5.03967E+15,1.54418E+15,2.30275E+16,7.75984E+15,4.22769E+15,4.90333E+16,177283890375611,6.95085E+15,4.86487E+15,1
